198049California              06    Merced                                                   047                                   MERCED                                                          69012    45352     1575    18621    18194    10049    22220    13337     7462     4350    29726     2992    11056      601    19505     3075    24962     8467     2739     4860     2137     1561     1848     1654     8360     2711     1515     1904     2800     4558     1560     2557
198049California              06    Modoc                                                    049                                   MODOC                                                            5191     3239       15      165      769      749     2005     1281      677        0     2078      229      900        0     1333       46     1976      742      247       23      168       95      113      126      524      172       44      109      264      376      109      299
198049California              06    Mono                                                     051                                   MONO                                                             4981     3081       43      472      189      397     1890     1377     1132      102     2947      179      472        0     1794      148     1050      348      718      128       36      100      154       36      987      499       95      880      166      200       92      302
198049California              067120Monterey                                                 053                                   MONTEREY                                                       122138   107440     7018    53848    29726    17136    47232    35670    31642    18182    63959     6311    23459     2279    49453     5017    49501    17348     5591     6938     3632     3220     2730     4166    20723     6231     4899     6925     7299    10616     5009     8085
198049California              068720Napa                                                     055               84                  NAPA                                                            53563    36869      966     7801     7617     7925    21539    14834    11210      209    24518     1513    12110        0    18470     1001    20674     2051     3017     3051     4143     1169     1324     1179     7432     2249     1515     2234     5750     4161     1657     2056
198049California              06    Nevada                                                   057                                   NEVADA                                                          29719    19685      366     1875     2682     3507    13677     8328     6186       38    11223     1443     6852        0     8447      633    11621     1078     2307      330     1684      483      775      651     4001     1404      660     1274     1341     1633      836     1213
198049California              060360Orange                                                   059               49                  ORANGE                                                         824242   834314    16959   257194   105644   116353   360814   292019   255992    11300   562549    23782   125735      543   412296    18127   327791    16484    62335    58638   193624    33572    20481    47401   169948    76681    53340    42149    58640    68315    42615    30622
198049California              066920Placer                                                   061                                   PLACER                                                          66531    44204      871     5641     7808     8469    26147    17713    12030      206    29049     3048    11491       10    20095     1819    23900     1695     4944     1275     2482     2553     2228     1770     9419     3385     1939     2810     3070     4247     2065     5262
198049California              06    Plumas                                                   063                                   PLUMAS                                                          10293     6482      129      436      961     1405     4436     2581     1593        0     3834      873     1868        0     2585      430     3613      483      542       87      808      344      239      148     1244      318      170      342      398      734      227      335
198049California              066780Riverside                                                065               49                  RIVERSIDE                                                      285675   305126     6307    66058    61470    63596   139431    86458    51303     4108   151138    10924    74298      530   106745     7778   146384    15455    22618    10128    30294     8112     8498     9114    46116    16464    12195    15726    17065    23255    10124    12719
198049California              066920Sacramento                                               067                                   SACRAMENTO                                                     405623   311294     8977    57487    49123    53399   159194   113735    89581     8791   186947    20288    73239     1221   151944    13273   146200     6824    21325    12138    14222    13343    12168    15125    62363    24079    15781    13408    23707    26798    15530    62080
198049California              06    San Benito                                               069                                   SAN BENITO                                                      15085     5764      156     4000     3917     2098     3696     2647     1471        0     6158      732     1883        2     3794      820     4372     2025      564     1090      761      331      138      359     1461      364      264      337      484      890      400      484
198049California              066780San Bernardino                                           071               49                  SAN BERNARDINO                                                 429530   387975     8571    68940    66891    79257   180774   111533    66179    16764   206701    16451    81214     1416   145137    11481   178175     9124    27107    16421    46448    18513    12247    12266    62929    19968    15295    13265    30336    30493    14871    22555
198049California              067320San Diego                                                073                                   SAN DIEGO                                                      671823   928822    25608   235593   114870   121234   355635   257648   223845   113613   425496    32821   164124     5331   330904    23830   353400    22046    48732    24901    98484    23812    20540    25087   138889    56056    43266    41219    54173    68804    41528    48863
198049California              067360San Francisco                                            075               84                  SAN FRANCISCO                                                  249138   228290     9342   192204    75764    49029   120456    98829   135263     5155   186259    13632    81619      653   156225     8573   127292     2568    12683    22693    12657    23291    10522    14084    54179    43315    24057    24917    29207    21625    27947    18739
198049California              068120San Joaquin                                              077                                   SAN JOAQUIN                                                    199843   108129     2523    36847    43486    31908    64952    38215    23256      398    80520     8124    37426       57    55618     7267    70066    10785     7765    10575    10570     7263     3737     6964    21965     7494     5437     5210    10220    12059     5911    10183
198049California              06    San Luis Obispo                                          079                                   SAN LUIS OBISPO                                                 86815    58401     1195     9024    10369    11090    30880    22631    17561      200    36327     2621    25204       25    26413     2038    33392     5252     5475     1872     3815     1765     2489     1558    12422     3346     2342     3648     4829     7181     2706     4040
198049California              067360San Mateo                                                081               84                  SAN MATEO                                                      289008   185995     6494   105832    34001    35839   119239    93507    96491      639   173693     6751    43757       78   139865     4673    99231     4506    16111    18248    31156    25669    10523    19970    50175    30756    21205    14924    21629    19730    15590    13366
198049California              067480Santa Barbara                                            083                                   SANTA BARBARA                                                  132319   126662     3827    35886    19555    17268    53305    42896    43428     3722    78067     4525    28976      438    59402     3955    57860     9647     7733     3984    17932     3608     3620     4208    25275     8519     7112     7440     9142    15221     7081     6947
198049California              067400Santa Clara                                              085               84                  SANTA CLARA                                                    606786   496803    15649   175833    79257    75193   217564   182887   198702     5185   375357    16610    86289      394   285706    14679   203001     8931    30183    30571   203967    21222    14977    23608    93857    35903    39037    20743    37582    51251    29090    20141
198049California              067485Santa Cruz                                               087                                   SANTA CRUZ                                                     100588    64132     1455    21966    14873    11070    33368    30076    27419       82    48735     4110    18515       21    36015     3178    37923     5244     5844     5877     8429     2407     2099     2852    16151     4746     3684     4299     5695     9583     4320     3520
198049California              066690Shasta                                                   089                                   SHASTA                                                          68208    44337      398     2772     6983     9985    27844    16125     8630       58    24268     4666    13005        0    17746     2074    24864     1740     3681     1409     3217     1536     1707     1706     9043     2436     1801     2104     3093     3837     1856     2848
198049California              06    Sierra                                                   091                                   SIERRA                                                           1694     1263       13      103      222      227      751      482      368        0      739      126      370        0      522       42      615      166      102       15      151       57       14       10      191       41       19      107       90      146       47      105
198049California              06    Siskiyou                                                 093                                   SISKIYOU                                                        22718    15460      145     1409     3006     3050     9690     5579     3491       16     9001     1587     4427        0     5700      707     8630     2155     1071      175     1907      843      373      346     2547      648      336      670      802     1507      440      881
198049California              068720Solano                                                   095               84                  SOLANO                                                         105029   101939     5270    22965    14034    16423    51166    31930    18001    11181    51881     4307    19507     1265    38398     4341    41458     2561     5877     6401     9430     4473     2827     3051    16665     5656     4147     3490     6729     7117     3204     8651
198049California              067500Sonoma                                                   097               84                  SONOMA                                                         175831    99975     2358    21517    20164    22029    64975    44609    36235      934    74599     6072    28891      118    55490     3794    61893     6141    10910     5798    12087     4843     4816     5168    23149    10780     5968     5821    11176    10769     6828     5835
198049California              065170Stanislaus                                               099                                   STANISLAUS                                                     149548    88405     1347    26600    33239    24770    48192    28492    17954      127    63740     7299    23177       12    42152     8065    52124    10154     7377    14394     6566     3652     2823     4773    18028     5186     4459     3262     7766     8918     4328     4206
198049California              069340Sutter                                                   101                                   SUTTER                                                          28157    18063      337     5689     5412     4339     9851     6239     4351      477    12304     1640     4712       68     7865     1493    10469     3232     1378      834     1023      696      804      677     3517     1125      721      724     1377     1830      809     1422
198049California              06    Tehama                                                   103                                   TEHAMA                                                          22308    15015      183     1382     3359     3979    10088     4436     2180       20     8564     1145     4675        0     5182      669     9345     1429     1273      715     1668      486      514      326     2588      568      545      554      657     1131      451      841
198049California              06    Trinity                                                  105                                   TRINITY                                                          7336     4313       24      185      731     1198     2898     1699     1028        0     2359      596     1522        0     1503      228     2695      528      254       50      499       88      102       23      622      152      133      175      206      558      185      287
198049California              068780Tulare                                                   107                                   TULARE                                                         137885    78827     1348    27678    38668    20983    38667    22902    13639      116    57598     5258    22377        0    37299     3670    48902    18824     5513     6280     6486     3120     2493     4248    14842     3708     3507     3034     7701     8367     3595     3179
198049California              06    Tuolumne                                                 109                                   TUOLUMNE                                                        21282    11418      140     1088     2101     2864     8504     5383     2981       13     7159     1090     5128        0     4871      627     7565      690     1387      248      893      394      523      353     2516      532      508      755      813     1092      502      824
198049California              066000Ventura                                                  111               49                  VENTURA                                                        242291   214758     5083    67042    39595    31913    99531    72274    53980     5668   139071     6943    38184      401    96410     6613    92358    19232    15549    10153    32773     7856     6314     9364    38119    14995    11886     9360    15568    17629     9485    17198
198049California              066920Yolo                                                     113                                   YOLO                                                            62054    37746     1038    12536     9498     6816    17837    10693    16611      134    27931     2797    13186       12    21264     2242    21594     3799     2321     2328     1874     2165      938     1697     7326     2538     1816     1855     2993    11001     2192     4352
198049California              069340Yuba                                                     115                                   YUBA                                                            23775    22132      741     3085     5079     4722     9296     5453     2523     3114     8234     1674     5272      369     6321     1227    10082     1338     1015      703     1020      623      532      536     3005      605      527      609      749     1374      554     1365
198048Colorado                082080Adams                                                    001                                   ADAMS                                                          116435   119354     1794     8361    14400    20275    57185    24897    14161     1342    68582     3472    13393      361    52340     2658    35425     3738    10163     8868    14760     9184     4511     8376    21654     6518     6222     4692     5944     6579     3752     5961
198048Colorado                08    Alamosa                                                  003                                   ALAMOSA                                                          7649     3872       46      232      888      865     1922     1109     1238       26     2917      151     1091        0     2067      154     2274      475      363      159      119      126      182      131      980      288      116      145      382      975      170      373
198048Colorado                082080Arapahoe                                                 005                                   ARAPAHOE                                                        95256   182029     3432    12904     7927    11596    54421    42453    54641     3214    86629     2552    13244      647    64822     2274    43063     5982    10450     6575    12915     9156     4297     8766    26155    15909     8703     5305    10581     9726     8880     8051
198048Colorado                08    Archuleta                                                007                                   ARCHULETA                                                        1722     1883       22       37      367      227      621      454      479        0      868      118      359        0      592       41      676      206      213       26       52       27       55       21      272      139       30      158       21      109       66       65
198048Colorado                08    Baca                                                     009                                   BACA                                                             2758     2517        5      139      724      522     1145      495      409        0     1489       21      498        0      789       16     1257      773      161        7       22       70       57      134      362       82       57       66      124      232       47       84
198048Colorado                08    Bent                                                     011                                   BENT                                                             3260     2560       54       71      958      479     1183      688      365        0     1255       96      917        0      959       62     1109      365      143       40       17       95       33       23      303       94       51       95      617      158       82       98
198048Colorado                082080Boulder                                                  013                                   BOULDER                                                         59733   119964     1912     8016     6405     6903    30296    23772    38585      140    57474     2521    14844        4    41688     1859    30374     2644     6595     5087    16566     2837     2299     4080    16503     5351     4631     3594     4593    13145     6287     4950
198048Colorado                08    Chaffee                                                  015                                   CHAFFEE                                                          6921     6051       40      215     1005     1112     3225     1403     1039        0     3194      221     1755        0     1839      155     2854     1253      469       69       59      191      122      114     1068      194      109      241      280      368      145      351
198048Colorado                08    Cheyenne                                                 017                                   CHEYENNE                                                         1203      937        0       13      187      181      587      189      167        0      583        4      196        0      339        8      471      327       50        5        0       21       12       41      119       46       20       30       76      106       22       47
198048Colorado                08    Clear Creek                                              019                                   CLEAR CREEK                                                      2804     4330       33      141      221      325     1531     1038     1326        3     2511       72      337        0     1415       89     1029      881      416      123      145       95      113      133      635      168      132      277      121      252      149      286
198048Colorado                08    Conejos                                                  021                                   CONEJOS                                                          6611     1101        8       74     1331      611     1187      522      394        0     1395      239      959        0      792      109     1822      467      149      112      229      129       23       58      238       45       23       54      106      313       75      166
198048Colorado                08    Costilla                                                 023                                   COSTILLA                                                         2396      635        0       40      675      285      456      179      180        0      556       68      511        0      309       31      800      184       82       24       31       38       14       23      108       26        4       13       19      140       38      121
198048Colorado                08    Crowley                                                  025                                   CROWLEY                                                          1788     1113        6       81      531      321      735      181      166        0      636       35      438        0      360       41      824      291       49       47       39       41       27       38      139       28       22       21       69      103       28       54
198048Colorado                08    Custer                                                   027                                   CUSTER                                                            879      619        4       26      121       76      393      190      158        2      352       37      185        0      225       19      326      112       52       10       62       39        2       11       59       24       14       59       17       56       19       41
198048Colorado                08    Delta                                                    029                                   DELTA                                                           10507    10126      110      482     2296     1989     5389     2100     1633        0     4875      295     2591        0     2680      289     5319     1890      734      266      155      150      198      146     1365      365      113      363      402      607      346      455
198048Colorado                082080Denver                                                   031                                   DENVER                                                         207941   250326     3386    30712    39214    39084    93134    61477    76718     4002   132982     7725    43462      795   111856     5157    89612     6539    14964    13349    16595    13115     8836    11885    39728    20175    14202    12920    22724    19696    15985    14125
198048Colorado                08    Dolores                                                  033                                   DOLORES                                                           833      814        0       11      170      170      399      142       74        0      446       10      160        0      211       11      375      243       72        4        4       28       10       29       68       19        6        9       19       70       18       58
198048Colorado                082080Douglas                                                  035                                   DOUGLAS                                                          9929    14505      174      545      679      986     5191     3713     3952       20     7436      172     1147       15     4734      133     3887      680     1602      490     1140      926      324      651     1659     1108      527      403      616      879      634      531
198048Colorado                08    Eagle                                                    037                                   EAGLE                                                            4096     8584       75      565      373      441     2375     1947     2716        2     5000      357      537        0     3312      294     1267      454     1531       87      134      266      207       76     1814      757      325     1356      225      385      381      314
198048Colorado                08    Elbert                                                   039                                   ELBERT                                                           3626     3081       36      107      443      495     1796      684      604        0     1814       70      558        0     1049       58     1302      387      412       90      144      211      143       88      295      187      124       89      146      279       78      190
198048Colorado                081720El Paso                                                  041                                   EL PASO                                                         82822   201819     8249    16534    12411    16365    63874    38937    34731    24716    66061     5212    19958     2312    54324     4700    53352     1679     9186     3643    14607     3739     4237     3957    23806     9585     6300     6945     8207    10608     6520     7366
198048Colorado                08    Fremont                                                  043                                   FREMONT                                                         14340    13676      167      493     3150     2873     7297     2741     2125       19     5662      494     5043        0     4062      259     6595      921      630      172     1058      391      326      161     1500      495      290      579      929      877      266     1129
198048Colorado                08    Garfield                                                 045                                   GARFIELD                                                        10768    11079      115      552     1133     1438     4847     3048     2647        3     6706      292     1576        0     4188      177     4024     1761     1320      132      118      350      383      382     2262      704      301      790      495      835      567      494
198048Colorado                082080Gilpin                                                   047                                   GILPIN                                                            783     1587       19       52       87      119      527      448      407        3      732       73      216        0      477       30      352       99       96       58      118       77       24       51      249       55       39       37       59       78       43      126
198048Colorado                08    Grand                                                    049                                   GRAND                                                            3292     4038       30      115      193      511     1701     1007      916        0     2441      104      383        0     1719       33      959      644      541       38      121      108      103       85      863      251       84      654      112      222      146      188
198048Colorado                08    Gunnison                                                 051                                   GUNNISON                                                         4436     6029       52      172      265      237     1269     1240     1976        0     3246      140     1514        0     2300       80     1634      691      618       91      109      149       87       87     1249      324      162      376      238      880      224      261
198048Colorado                08    Hinsdale                                                 053                                   HINSDALE                                                          139      262        2        5       14       21       89       62       82        0      147        6       20        0      102        6       37       37       40        2        3        2        3        0       49       12        6       53        4       14       10       14
198048Colorado                08    Huerfano                                                 055                                   HUERFANO                                                         4707     1521       11      201     1381      514     1151      500      451        8     1249       94      981        0      788       73     1625      353      183       25      112       81       50       60      371       46       52      125      158      235       50      136
198048Colorado                08    Jackson                                                  057                                   JACKSON                                                           859      981        4       19      139      116      506      174      145        0      560       51      104        0      339       18      300      345       43        2       91       17        3       18      144       22       16       37        8       78       17       58
198048Colorado                082080Jefferson                                                059                                   JEFFERSON                                                      152465   204533     2257    12498    11534    18290    78198    50269    58029      220   110356     4056    20838       36    79662     3003    56361     7991    14618    11948    18812     8282     7454    10457    30689    14840    10277     6507     9909    13931     9246    15057
198048Colorado                08    Kiowa                                                    061                                   KIOWA                                                            1023      891        0       22      211      161      617      199      116        0      591       16      174        0      306        3      441      361       30       19        0       57       56       12      106       33       11       22       58       76       14       42
198048Colorado                08    Kit Carson                                               063                                   KIT CARSON                                                       4107     3284       16      192      828      520     1703      865      556        0     2185       53      546        0     1361       66     1392     1111      202       53       21      216       73      253      547      109       83      190      205      215      111      157
198048Colorado                08    Lake                                                     065                                   LAKE                                                             5098     3604       17      111      387      729     1694      940      587        0     2852      142      390        0     1480      108     1315     1918      289       34       52       61      116       20      485      217       18      429      236      262       93      102
198048Colorado                08    La Plata                                                 067                                   LA PLATA                                                        12056    14884      137      347     1537     1539     5036     3720     3366        0     6986      613     3094        0     5299      390     4796      819     1214      354      390      323      369      365     3040      655      372     1108      738     1173      637      728
198048Colorado                082670Larimer                                                  069                                   LARIMER                                                         52266    91405      764     4749     7130     6992    26346    17615    23498       73    41459     2312    12967        0    30690     1705    26246     3038     6373     3270    11190     1728     1540     1802    12260     4360     2573     3118     3559    10861     3230     3247
198048Colorado                08    Las Animas                                               071                                   LAS ANIMAS                                                      10438     3994       36      429     2432     1004     2865     1592     1001        9     3289      146     1995        0     1989       79     3786      945      317       28      177      464       83      146      944      188      179      146      456      675      187      343
198048Colorado                08    Lincoln                                                  073                                   LINCOLN                                                          2664     1943       11       45      539      391     1261      508      281        0     1273       56      424        0      743       28     1140      515      168       46       22       75      105       72      386       64       39      112      126      139       34      113
198048Colorado                08    Logan                                                    075                                   LOGAN                                                           11398     7809       69      524     1969     1367     4377     2023     1382        0     5579      119     1500        0     3772      124     3739     1726      530      667      233      542      214      409     1797      410      310      495      476      840      317      385
198048Colorado                08    Mesa                                                     077                                   MESA                                                            38921    40370      503     1736     5794     6261    16883    10551     7696       16    21950     1026     6786        6    15215      796    15365     3413     4389     1094     2309     1778     1527     1636     7165     2064     1474     1499     3051     2440     1759     1567
198048Colorado                08    Mineral                                                  079                                   MINERAL                                                           350      434        3       17       38       43      203       94      112        0      267        7       52        0      117        2      168      168       35        2       15       10        5        2       51        3        8       33        6       31        7        8
198048Colorado                08    Moffat                                                   081                                   MOFFAT                                                           5756     7129        0      248      746      971     3053     1220     1031        0     4023      245      497        0     2233      162     2127     1387      823       37       42      168      646      209     1092      315      245      292      248      354      162      236
198048Colorado                08    Montezuma                                                083                                   MONTEZUMA                                                        8279     7967       92      172     1575     1763     3101     1618     1267        0     3938      285     1432        5     2680      237     3166      699      976      112      204      199      140      248     1383      232      197      272      458      656      277      565
198048Colorado                08    Montrose                                                 085                                   MONTROSE                                                        12975    10964       56      357     2383     1947     5370     2677     1988        0     6255      403     2117        0     3938      316     4863     1987     1135      580      188      254      700      328     1719      408      319      318      702      642      331      582
198048Colorado                08    Morgan                                                   087                                   MORGAN                                                          12804     9040       40      629     2819     1678     5005     1831     1606       14     5937      184     1825        0     3618      172     4795     1673      970      636      351      365      454      433     1644      354      184      341      656      902      254      338
198048Colorado                08    Otero                                                    089                                   OTERO                                                           13361     8540       53      613     3080     2128     4273     1966     1565      113     4852      412     2481        0     3378      194     5071      756      428      416      510      666      262      303     1447      401      283      273      682      959      375      469
198048Colorado                08    Ouray                                                    091                                   OURAY                                                             964      902       11       48      146      136      449      202      305        3      513       26      170        0      325       20      399      173      115        8       17       13       31        8      155       62       20       58       30       72       31       45
198048Colorado                08    Park                                                     093                                   PARK                                                             2406     2846       38       43      214      357     1228      826      608        0     1492       66      400        0      891       92      862      162      389       81      141      100       60       71      347      176       53      176       99      225      104      199
198048Colorado                08    Phillips                                                 095                                   PHILLIPS                                                         2574     1889        7       72      527      360     1218      389      371        0     1239       25      395        0      782       18      956      638      147       43       27       75       58       90      323       62       35       85      135      160       58       85
198048Colorado                08    Pitkin                                                   097                                   PITKIN                                                           1969     7746       69      554      184      169     1147     2195     3168        0     4030      232      371        0     2947      166     1032      248      782       76      103      208      128      135     1734      863      473      913      243      283      547      241
198048Colorado                08    Prowers                                                  099                                   PROWERS                                                          7384     5221       25      440     1569      955     2521     1314      934       12     3214      112     1039        0     2215       94     2598      782      364      179      144      257      233      174     1097      227      246      415      246      559      206      300
198048Colorado                086560Pueblo                                                   101                                   PUEBLO                                                          80053    41871      646     3402    14522     9990    26630    12352     9686      121    29099     2507    13307        6    19374     1823    27764      879     2585     1450     7874     2520     1601     1347     9343     2451     1791     1863     5560     4492     2208     2509
198048Colorado                08    Rio Blanco                                               103                                   RIO BLANCO                                                       3057     3075       40       83      282      396     1289      712      590        0     1987       41      328        0     1087       42     1011      925      359       51       19      100      144       32      420       99       88      119      157      285       82      194
198048Colorado                08    Rio Grande                                               105                                   RIO GRANDE                                                       6275     3899        7      330     1458      831     1894      924      922        0     2536      124     1086        0     1473      149     2294      653      286      195      199      214      110      210      468      138      132      235      444      384      186      155
198048Colorado                08    Routt                                                    107                                   ROUTT                                                            5394     7683       94      233      331      607     2760     1702     2507        0     4643      230      658        2     2741      171     1842     1178     1111      117       76      381      292       89     1488      455      216      782      226      429      248      296
198048Colorado                08    Saguache                                                 109                                   SAGUACHE                                                         2523     1228        9      175      626      283      739      333      251        3      957       77      374        0      490       57      891      452      147       26       52       82       21       64      141       36       24       82       22      158       53       87
198048Colorado                08    San Juan                                                 111                                   SAN JUAN                                                          436      380        1       16       41       45      187       83      114        0      263       12       48        0      121       24      141      172       34       12        0       16        2        5       52        6        0       21        3       31        6       24
198048Colorado                08    San Miguel                                               113                                   SAN MIGUEL                                                       1285     1817       24       66      135      161      530      448      712        0     1002       99      195        0      654       27      434      242      211       22       14       22       29       27      369      106       23      273       36      106       74      102
198048Colorado                08    Sedgwick                                                 115                                   SEDGWICK                                                         1689     1441        2      134      467      219      735      419      232        0      894        7      303        0      533       13      707      344       77       57       15       49       40       79      311       42       24       73       88      128       37       63
198048Colorado                08    Summit                                                   117                                   SUMMIT                                                           2323     6265       72      188       77      166     1324     1598     1995        0     3597      203      227        0     2483       56      641      378      893       56       61      141      134       54     1460      492      242     1373       87      271      153      285
