01001,1995,5
01001,1996,3.400000095367432
01001,1997,3.5
01001,1998,2.799999952316284
01001,1999,3.400000095367432
01001,2000,3.599999904632568
01001,2001,3.700000047683716
01001,2002,4.400000095367432
01001,2003,4.599999904632568
01001,2004,4.300000190734863
01001,2005,32
01001,2006,29
01001,2007,2.799999952316284
01001,2008,4.5
01001,2009,8.699999809265137
01001,2010,7.800000190734863
01001,2011,8
01003,1995,4.199999809265137
01003,1996,3.799999952316284
01003,1997,3.099999904632568
01003,1998,2.5
01003,1999,3
01003,2000,3.299999952316284
01003,2001,3.900000095367432
01003,2002,4.599999904632568
01003,2003,4.5
01003,2004,4.599999904632568
01003,2005,34
01003,2006,28
01003,2007,2.700000047683716
01003,2008,4.099999904632568
01003,2009,8.800000190734863
01003,2010,8.899999618530273
01003,2011,8.100000381469727
01005,1995,7.300000190734863
01005,1996,8.300000190734863
01005,1997,6.599999904632568
01005,1998,4.300000190734863
01005,1999,4.300000190734863
01005,2000,4.900000095367432
01005,2001,6.800000190734863
01005,2002,7
01005,2003,6.400000095367432
01005,2004,6.400000095367432
01005,2005,49
01005,2006,49
01005,2007,5.400000095367432
01005,2008,7.800000190734863
01005,2009,12.89999961853027
01005,2010,11.69999980926514
01005,2011,11.39999961853027
01007,1995,5.800000190734863
01007,1996,6.199999809265137
01007,1997,6.699999809265137
01007,1998,6.199999809265137
01007,1999,6.199999809265137
01007,2000,4.699999809265137
01007,2001,6.199999809265137
01007,2002,6.400000095367432
01007,2003,5.400000095367432
01007,2004,4.900000095367432
01007,2005,38
01007,2006,36
01007,2007,3.5
01007,2008,5.199999809265137
01007,2009,12
01007,2010,10.30000019073486
01007,2011,9.899999618530273
01009,1995,3.900000095367432
01009,1996,2.799999952316284
01009,1997,2.700000047683716
01009,1998,2.900000095367432
01009,1999,2.5
01009,2000,3.099999904632568
01009,2001,3.299999952316284
01009,2002,4.900000095367432
01009,2003,4.199999809265137
01009,2004,3.700000047683716
01009,2005,31
01009,2006,28
01009,2007,2.700000047683716
01009,2008,4.099999904632568
01009,2009,9
01009,2010,9
01009,2011,8.300000190734863
01011,1995,15
01011,1996,12.80000019073486
01011,1997,9.399999618530273
01011,1998,9.399999618530273
01011,1999,9.100000381469727
01011,2000,7.599999904632568
01011,2001,9.100000381469727
01011,2002,9.300000190734863
01011,2003,10
01011,2004,10.39999961853027
01011,2005,81
01011,2006,77
01011,2007,8.199999809265137
01011,2008,9.399999618530273
01011,2009,14.10000038146973
01011,2010,14.69999980926514
01011,2011,15.30000019073486
01013,1995,7.5
01013,1996,8
01013,1997,8.800000190734863
01013,1998,9.800000190734863
01013,1999,12.5
01013,2000,6.900000095367432
01013,2001,6.900000095367432
01013,2002,7.199999809265137
01013,2003,7.900000095367432
01013,2004,8.5
01013,2005,55
01013,2006,49
01013,2007,5.300000190734863
01013,2008,7.599999904632568
01013,2009,14.80000019073486
01013,2010,12.30000019073486
01013,2011,11.60000038146973
01015,1995,7
01015,1996,5.400000095367432
01015,1997,4.900000095367432
01015,1998,4.199999809265137
01015,1999,4.599999904632568
01015,2000,4.5
01015,2001,5
01015,2002,5.400000095367432
01015,2003,5.400000095367432
01015,2004,4.900000095367432
01015,2005,38
01015,2006,35
01015,2007,3.400000095367432
01015,2008,5
01015,2009,10
01015,2010,9.699999809265137
01015,2011,9.199999809265137
01017,1995,6.5
01017,1996,4.5
01017,1997,4.099999904632568
01017,1998,3.700000047683716
01017,1999,4.199999809265137
01017,2000,3.900000095367432
01017,2001,4.900000095367432
01017,2002,6.099999904632568
01017,2003,5.800000190734863
01017,2004,6.199999809265137
01017,2005,49
01017,2006,50
01017,2007,5.599999904632568
01017,2008,12.89999961853027
01017,2009,17.79999923706055
01017,2010,13.69999980926514
01017,2011,11.39999961853027
01019,1995,5.599999904632568
01019,1996,3.799999952316284
01019,1997,3.599999904632568
01019,1998,3.799999952316284
01019,1999,4.400000095367432
01019,2000,4
01019,2001,4.099999904632568
01019,2002,4.300000190734863
01019,2003,4.400000095367432
01019,2004,4.300000190734863
01019,2005,37
01019,2006,36
01019,2007,3.599999904632568
01019,2008,5.099999904632568
01019,2009,10.5
01019,2010,9.300000190734863
01019,2011,8.699999809265137
01021,1995,5.5
01021,1996,4.199999809265137
01021,1997,4.400000095367432
01021,1998,4
01021,1999,3.400000095367432
01021,2000,3.799999952316284
01021,2001,4.400000095367432
01021,2002,4.599999904632568
01021,2003,4.5
01021,2004,4.199999809265137
01021,2005,33
01021,2006,31
01021,2007,2.900000095367432
01021,2008,4.5
01021,2009,9.600000381469727
01021,2010,9.199999809265137
01021,2011,8.600000381469727
01023,1995,9.199999809265137
01023,1996,12.19999980926514
01023,1997,13.10000038146973
01023,1998,9.899999618530273
01023,1999,8.300000190734863
01023,2000,5.800000190734863
01023,2001,6.5
01023,2002,8.100000381469727
01023,2003,9.100000381469727
01023,2004,7.699999809265137
01023,2005,56
01023,2006,48
01023,2007,5.099999904632568
01023,2008,7.400000095367432
01023,2009,12.19999980926514
01023,2010,11.30000019073486
01023,2011,11.39999961853027
01025,1995,9.199999809265137
01025,1996,7.699999809265137
01025,1997,8.800000190734863
01025,1998,7.800000190734863
01025,1999,7.800000190734863
01025,2000,6.5
01025,2001,8.899999618530273
01025,2002,8.300000190734863
01025,2003,7.800000190734863
01025,2004,7.900000095367432
01025,2005,55
01025,2006,54
01025,2007,5.199999809265137
01025,2008,8
01025,2009,15
01025,2010,15.60000038146973
01025,2011,15.19999980926514
01027,1995,4.900000095367432
01027,1996,4.199999809265137
01027,1997,4.099999904632568
